,Post Date,Link,Posts,Number of comments,Number of likes,Image Link,Video(True or False),Interactions,Hashtags,Username,Name,Category,Total Posts,Followers,Following
180,2022 May 06 16:05:16,https://www.instagram.com/p/CdOCScVrNfa/,HUSTLE ✨@JLoBeauty,4646,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/279887411_1310021256192458_3242870732919135568_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=8U_EJ-zeB-gAX9O_dU-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDjZa066qAymWS3msLQy-6fGxQAmWgfFMlytee0-8vvpw&oe=64E1197F&_nc_sid=bc0c2c,False,4645,,jlo,Jennifer Lopez,Artist,752,250638167,1342
181,2022 May 05 18:46:26,https://www.instagram.com/p/CdLv2crpJXf/,Missing this energy 💥💥💥 Who’s ready for some new shows!!!??? #TBT #JLovers #GetRight,11723,971195,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/280072028_486591569919819_8506862459223935629_n.jpg?stp=c0.500.1282.1282a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=K_5wPr-qgzUAX8iL2BG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA67popjW-1_lWjR9eXLyVjJLN7q4JeNw_TaB4vZtcTXQ&oe=64DE0F7E&_nc_sid=bc0c2c,True,982918,"TBT, JLovers, GetRight",jlo,Jennifer Lopez,Artist,752,250638167,1342
182,2022 Apr 29 19:41:03,https://www.instagram.com/p/Cc8ZayGpcTk/,🤍,3347,241854,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/279399843_420431153146563_5032068955202622010_n.jpg?stp=c0.178.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=6l5vrbct5qgAX9raUDn&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDiQxlL4_NOljE9ji450GWlceutiWHuwwgoTVPGAF9Wzw&oe=64E21804&_nc_sid=bc0c2c,False,245201,,jlo,Jennifer Lopez,Artist,752,250638167,1342
183,2022 Apr 26 06:03:05,https://www.instagram.com/p/CczMH8ADxxb/,Me patiently waiting for the next season of Ted Lasso #adultingbelike,12066,921344,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/279115877_971065983595749_8210394386211073582_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=iUyV5r2Hyh4AX8ucviQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCtBM5wTcRxYNFUaTnbRWCFycam5smIS6QZ8al8cdTb4w&oe=64DDD624&_nc_sid=bc0c2c,True,933410,adultingbelike,jlo,Jennifer Lopez,Artist,752,250638167,1342
184,2022 Apr 25 00:10:25,https://www.instagram.com/p/CcwARWxv2jS/,Girls night out ❤️🖤,15492,1432537,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/278963884_516927136683656_6915172385509127519_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=1lmQ-HFmAGQAX8-Cfxx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDYaptb47W9Ku4avygRQkuygIj2CTL7NOWjknHXPj9Eow&oe=64E1AD18&_nc_sid=bc0c2c,False,1448029,,jlo,Jennifer Lopez,Artist,752,250638167,1342
185,2022 Apr 23 17:59:59,https://www.instagram.com/p/Ccswtnrjvfl/,Green lollipop kisses 💚,17177,1141596,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/279061724_121791316960526_7432818854049800551_n.jpg?stp=c0.455.1170.1170a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=oZ4ux66gfwUAX8AQWD4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA3JjbQ2s--R2k7s1diPJpRtH5Kfny2kmq7EHAba3JqSQ&oe=64DE5FB6&_nc_sid=bc0c2c,True,1158773,,jlo,Jennifer Lopez,Artist,752,250638167,1342
186,2022 Apr 18 07:58:35,https://www.instagram.com/p/Cce0SK0ODii/,Easter Sunday Situation,9262,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/278586970_1127993617994754_2271431348770541978_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=BnA8pNK72-QAX9GCiCJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBdaQgcDpplvLzHwfA3NcAL-5dNSvS3I9mScd-mcW2uHQ&oe=64E229C8&_nc_sid=bc0c2c,False,9261,,jlo,Jennifer Lopez,Artist,752,250638167,1342
187,2022 Apr 17 21:28:47,https://www.instagram.com/p/CcdsNWDPggb/,About last night 💚🍀 #JLovers #ThanksForVoting #DateNight,9157,991500,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/278595655_961982914513250_7730403716519029079_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=aBR6bg4GhFEAX8u_BCJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAaURV0gow3-t-G28boJ8eZAULyKgV45fZG3luvw3vMrQ&oe=64E10B24&_nc_sid=bc0c2c,False,1000657,"JLovers, ThanksForVoting, DateNight",jlo,Jennifer Lopez,Artist,752,250638167,1342
188,2022 Apr 13 15:57:46,https://www.instagram.com/p/CcSyukfjAOK/,"It's just the beginning. Halftime, a @Netflix Documentary about Jennifer Lopez, releasing June 14.@NetflixFilm @ConTodoNetflix @Tribeca @Egt239 #NuyoricanProductions #Tribeca2022 📸 @lacarba",5802,405581,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/278449738_1017714609181763_1731952092834057476_n.jpg?stp=c0.236.608.608a_dst-jpg_e15&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=iAioFv7V4sUAX_cgEPQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBm7vThW86fmEMtUnIatoueujcifkxjDoY8rCBtuIniyQ&oe=64DE5FF0&_nc_sid=bc0c2c,True,411383,"NuyoricanProductions, Tribeca2022",jlo,Jennifer Lopez,Artist,752,250638167,1342
189,2022 Apr 12 21:49:18,https://www.instagram.com/p/CcQ2fYHjI9e/,#HowItWentDown ➡️ #OnTheJLoNew newsletter coming your way soon!,7020,544520,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/278264598_141914471681448_9019526669189050523_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=-d3lemZ0P88AX_YW0Gu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDe-TMc3EfemsCZbdsKwbuIpI5r0W-FCU1b2dDxchGVIw&oe=64DE30D0&_nc_sid=bc0c2c,True,551540,"HowItWentDown, OnTheJLoNew",jlo,Jennifer Lopez,Artist,752,250638167,1342
190,2022 Apr 09 03:56:48,https://www.instagram.com/p/CcHNbhHJaip/,Major announcement!!!! OnTheJLo.com,11141,583432,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277967829_142400771645999_9050295257416629597_n.jpg?stp=c157.0.405.405a_dst-jpg_e15&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=HcoUmsg8f3cAX_o4tk7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBTvoSOT-y_HXS7QkglRepCWWMsWQrXc0KPU7v15-5nTQ&oe=64DE2602&_nc_sid=bc0c2c,True,594573,,jlo,Jennifer Lopez,Artist,752,250638167,1342
191,2022 Apr 07 14:04:27,https://www.instagram.com/p/CcDJaRBrMI1/,Coach and chill 💕@Coach #CoachMothersDay #CoachNY #CoachPartner,7090,847101,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277929467_310027287959312_4205170636103202512_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=q6bS7B2E9z8AX8ZXb8z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQnAfi7nt7yW0xxiuFNZbFpg_xB2TeTiwrlg5A3lLIxA&oe=64E08C3B&_nc_sid=bc0c2c,False,854191,"CoachMothersDay, CoachNY, CoachPartner",jlo,Jennifer Lopez,Artist,752,250638167,1342
192,2022 Apr 07 14:03:07,https://www.instagram.com/p/CcDJQdUroSM/,I got my attitude from my mom 💕@Coach #CoachMothersDay #CoachNY #CoachPartner,6921,964817,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277905912_1215221765550576_6685525266323486616_n.jpg?stp=c0.72.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=I15ZEegr0XMAX8CIZ76&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDpxLZf3RfTVNUbX5IIE4WTqZA1UIxb28JONPFB7mSsOw&oe=64E0719F&_nc_sid=bc0c2c,False,971738,"CoachMothersDay, CoachNY, CoachPartner",jlo,Jennifer Lopez,Artist,752,250638167,1342
193,2022 Apr 07 14:01:17,https://www.instagram.com/p/CcDJDATrwkM/,I got it for (and from) my mama 😍💕@Coach #CoachMothersDay #CoachNY #CoachPartner,3260,-1,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277904109_1146029922887788_2713755661062388877_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=LTbrfVc6S3IAX_q7uM_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBmrzPgCzKgqIKvoGVn30J0JbDIg_YHVwdOxxRnNqGgGw&oe=64E1BA42&_nc_sid=bc0c2c,False,3259,"CoachMothersDay, CoachNY, CoachPartner",jlo,Jennifer Lopez,Artist,752,250638167,1342
194,2022 Apr 06 22:46:13,https://www.instagram.com/p/CcBgKo5JMua/,My morning routine with affirmations that feed my soul and skincare that delivers that glow ✨✨✨ @JLoBeauty,7271,353401,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277956677_150586967445746_4110245679471839195_n.jpg?stp=c0.500.1282.1282a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=JqwIupTXidUAX-vU7f8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCj4Cw1kLBRRMqYEinZSM6nUyPdx97Oi9QcUsutWgX6LQ&oe=64DDF083&_nc_sid=bc0c2c,True,360672,,jlo,Jennifer Lopez,Artist,752,250638167,1342
195,2022 Apr 02 21:33:28,https://www.instagram.com/p/Cb3E0lTvdp0/,Always remember…you will live…you will love and you will DANCE AGAIN. When I recorded this song I was in a place where I needed to remind myself of these things…and it became one of my favorite songs and more importantly my anthem to never give up hope on true love. 🤍 Celebrating a #DecadeofDanceAgain ✨ So here are some #unreleasedPhotos #FromtheVault 📸: @stevengomillion,9906,1281689,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277854784_249568053978729_3411791256468509362_n.jpg?stp=c0.179.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=GaC1zoC4ygEAX-3cFml&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB9QZpbCs77taSJIYU--XsY1ctQJF_jeXH2AzOT9CNKwg&oe=64E0E76F&_nc_sid=bc0c2c,False,1291595,"DecadeofDanceAgain, unreleasedPhotos, FromtheVault",jlo,Jennifer Lopez,Artist,752,250638167,1342
196,2022 Apr 02 00:31:23,https://www.instagram.com/p/Cb0z6KdjZpS/,Sneak a peek behind the scenes when I popped into the @Sephora Beverly Hills store this morning!!✨@JLoBeauty #Sephora #SephoraSpringSavings #HappyFriyay 🎥: @chrisvilla,5428,502930,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277448874_278143557839695_2140480643787802236_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=fVoEJNmjM4EAX99Dqzs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC_5WWb4fw6cteI5oRfdUf4a-76-KncgbxZmIMZCau0Cw&oe=64DE3AED&_nc_sid=bc0c2c,True,508358,"Sephora, SephoraSpringSavings, HappyFriyay",jlo,Jennifer Lopez,Artist,752,250638167,1342
197,2022 Apr 01 22:01:26,https://www.instagram.com/p/Cb0jOcxvmiq/,#HappyFriyay! ✨Had a quick lil surprise pop-in at the @Sephora store in Beverly Hills this morning! 💕 It was so great meeting the Beauty Advisors and store manager… thank you for being so amazing and supporting @JLoBeauty every day!✨ #Sephora #JLoBeauty #SephoraSpringSavings #VideoComingSoon 📸 @chrisvilla,5827,785888,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277600837_137864562100540_3343394051080348107_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=gKchojNUt4YAX87MQy-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAuUUJYlCli_z2KLIbUOMpC8q3ytUFBXBPcAiJyguV-tA&oe=64E0BFD2&_nc_sid=bc0c2c,False,791715,"HappyFriyay, Sephora, JLoBeauty, SephoraSpringSavings, VideoComingSoon",jlo,Jennifer Lopez,Artist,752,250638167,1342
198,2022 Mar 25 17:53:28,https://www.instagram.com/p/CbiKslrp2h1/,#iHeartAwards2022 ✨❤️✨ #BTS #Rehearsals #linkinbio📷 🎥: @lacarba @chrisvilla @louispalacios,5811,518463,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277141640_5281949715195947_1882973345820309704_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=jew1Rv8DSLAAX809Eiw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBWXmbiRgBPBH5YNvf9cE80sXIzP2ih2GUhaUoBOEKGtA&oe=64DE5D0D&_nc_sid=bc0c2c,True,524274,"iHeartAwards2022, BTS, Rehearsals, linkinbio",jlo,Jennifer Lopez,Artist,752,250638167,1342
199,2022 Mar 24 02:18:08,https://www.instagram.com/p/Cbd71sGAC4G/,Getting that ICONIC glow ready for the iHeart Music Awards yesterday!🎤🏆 Here’s a little sneak peek on how I prep my skin for big moments like this… Always with my @JLoBeauty 😉✨ That JLo Glow™ Serum✨ That Blockbuster™ Hydrating Cream✨ That Fresh Take® Eye Cream@Sephora + JLoBeauty.com 💫 #iHeartAwards2022,2886,154272,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277149582_357536136382655_800405569171963939_n.jpg?stp=c0.119.320.320a_dst-jpg_e15&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=_-97yFY9t7sAX_x6LIc&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC8UfGEBUGVFW_Ww2C6FkuSJLVzce7GnNw__X-qxbsHcA&oe=64DDE52A&_nc_sid=bc0c2c,True,157158,iHeartAwards2022,jlo,Jennifer Lopez,Artist,752,250638167,1342
200,2022 Mar 23 23:24:25,https://www.instagram.com/p/CbdnCARDeqh/,@theebillyporter I 💕 you!!! ✨ #iHeartAwards2022 @iheartradio,2357,302232,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/277045557_486105399731563_457447545031848280_n.jpg?stp=c0.500.1284.1284a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=u_MUzTBKzacAX_XI5jC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCG1iNecEhmCX1NOAK0SX6kWond-RRLrpPRfk4vxt4cHg&oe=64DE1970&_nc_sid=bc0c2c,True,304589,iHeartAwards2022,jlo,Jennifer Lopez,Artist,752,250638167,1342
201,2022 Mar 23 21:04:58,https://www.instagram.com/p/CbdYeeDP-7f/,Glam squad appreciation post ✨ #iHeartAwards2022 red carpet ✨ @marielhaenn @robzangardi @tombachik @scottbarnescosmetics @frankgalasso1 @jlobeauty @iheartradio,4665,664181,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/276972410_1632245230485542_3372739534781303072_n.jpg?stp=c0.159.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=A2n4v45ADu4AX9yIJ0T&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDirAw1Jj63qJ0SnDpwZaWtBVktb5Z19ODfmYQRBUJVVg&oe=64E104B7&_nc_sid=bc0c2c,False,668846,iHeartAwards2022,jlo,Jennifer Lopez,Artist,752,250638167,1342
202,2022 Mar 23 07:38:46,https://www.instagram.com/p/Cbb8NqQuh4S/,Let’s get it @iHeartRadio!!!! ✨ #iHeartAwards2022 📸 @lacarba,4621,712202,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/276958937_1280340349456921_3916173385148247090_n.jpg?stp=c240.0.960.960a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=q1VWKNA9-wMAX8hDFGS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBv5ideGIwX-F4cNTp45RsuUq3oNoUMIilbT85u4mhQ1A&oe=64E0D5D1&_nc_sid=bc0c2c,False,716823,iHeartAwards2022,jlo,Jennifer Lopez,Artist,752,250638167,1342
203,2022 Mar 23 07:31:34,https://www.instagram.com/p/Cbb7KQlj2Sv/,Let me tell you something else …✨ I’m just getting started …✨ #iHeartAwards2022 #ThankYou #Grateful #JLovers,8317,795120,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/276976118_506890264158508_5627958848931489254_n.jpg?stp=c0.787.2026.2026a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0NY5p7nD2XwAX9ZQsOO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBY8jbsc6N_QKKZUCjpJzrekcG_FCRyx66P5KNlIWG3oA&oe=64DE2BA8&_nc_sid=bc0c2c,True,803437,"iHeartAwards2022, ThankYou, Grateful, JLovers",jlo,Jennifer Lopez,Artist,752,250638167,1342
204,2022 Mar 22 01:52:16,https://www.instagram.com/p/CbYvw9PJ9rQ/,"What a very special day … we’re celebrating 25 years of SELENA! 🌹 Today we celebrate and honor Selena’s legacy and music. This movie means so much to me … Selena and her family mean so much to me, and I was so lucky to be chosen to play her. I’ll never forget this time in my life and it’s an honor as an artist to have been part of the magic that is this movie ✨#SelenaMovie25 #SelenaQuintanilla @selenaqofficial",15042,1544813,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/276191096_726894975360842_1501228665205384812_n.jpg?stp=c0.90.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=tYRiBU_4TfsAX-VPcOu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDfUFT_4NnDWLM1ioZNaIj6GrpGuzuQGM-ffxIR_9Z-Yg&oe=64DDDD62&_nc_sid=bc0c2c,False,1559855,"SelenaMovie25, SelenaQuintanilla",jlo,Jennifer Lopez,Artist,752,250638167,1342
205,2022 Mar 19 17:08:53,https://www.instagram.com/p/CbSp0k2jVp1/,The last day of #TheMother ✨ #ThatsAWrap #NuyoricanProductions 🎥 @netflixfilm @lucypaezofficial @egt239 @courtneybaxterr @lacarba @hairbylorenzomartin,5377,225681,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/276066992_670431920878416_1164440140134434455_n.jpg?stp=c0.279.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ZGGbAOp8a2kAX94VVys&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAGy8dw1ibRIgQP3Z7lyU5JXozXmRl7aX_8NGCraGnGLA&oe=64DDCEFD&_nc_sid=bc0c2c,True,231058,"TheMother, ThatsAWrap, NuyoricanProductions",jlo,Jennifer Lopez,Artist,752,250638167,1342
206,2022 Mar 18 18:02:02,https://www.instagram.com/p/CbQK4_GJEY3/,SORPRESA! Watch the new #MarryMe video with @Maluma only on my Facebook!!! 💍💒✨ #JustSayYes #linkinbio @facebookapp,5823,710765,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/275964946_153549707051453_5826320018929557936_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Px4HiRin4cEAX-mX7-h&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBKFtT_l7OOiRTN0Edq2NuNKiHvUs8sLzh94ztpwUnJQA&oe=64DE3DBA&_nc_sid=bc0c2c,True,716588,"MarryMe, JustSayYes, linkinbio",jlo,Jennifer Lopez,Artist,752,250638167,1342
207,2022 Mar 17 16:57:34,https://www.instagram.com/p/CbNfLBdjaem/,Marry Me official video✨💒✨@maluma,2783,150574,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/275896939_1656738128027020_7563762621108881285_n.jpg?stp=c0.499.1282.1282a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0u0O9I9X0zwAX-uLoTE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD2bVP18qZakRprVhQsR8hHxYH4wK2vUTMjvJgjltLPgQ&oe=64DDF8D1&_nc_sid=bc0c2c,True,153357,,jlo,Jennifer Lopez,Artist,752,250638167,1342
208,2022 Mar 14 21:52:04,https://www.instagram.com/p/CbGStklPoEp/,@dolcegabbana 😎🤓🤍🖤 📷 @mertalas @macpiggott ✨ @davidgandy_official #DGDNA #DolceGabbana,15369,1985620,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/275933223_1033055223913265_8067750472435026339_n.jpg?stp=c0.123.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JJEN4eOKwnwAX_f_f3Q&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDmeQTfADs6LdPYjTsditMPFcYUsKOw-_IZ19BOJSLiow&oe=64E0F329&_nc_sid=bc0c2c,False,2000989,"DGDNA, DolceGabbana",jlo,Jennifer Lopez,Artist,752,250638167,1342
209,2022 Mar 11 02:28:10,https://www.instagram.com/p/Ca8eAtuJUzO/,Tomorrow…NEW VIDEO…Marry Me 👰🏽🤵🏽✨🎶🎹 @Maluma,4997,421577,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/275511389_646344869986114_5294052199145145278_n.jpg?stp=c157.0.405.405a_dst-jpg_e15&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=0Img7aw4F4sAX_D8gQY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCwrvxKk8obBWu1vJdJo0ZQ72Tg6MR_xLn-LMdGQIaeKw&oe=64DE2B10&_nc_sid=bc0c2c,True,426574,,jlo,Jennifer Lopez,Artist,752,250638167,1342
210,2022 Mar 09 19:10:09,https://www.instagram.com/p/Ca5HzwrpI5O/,"The epic call that started it all. Working together with @RichardBranson as Virgin Voyages’ Chief Entertainment & Lifestyle Officer, we’re going to take the irresistible sailing experiences they offer to the next level 🛳🧜✨✨Head to the link in bio for all the deets because we’re just getting started✨ 🛳 #JLovers #linkinbio #VirginVoyages",3689,301681,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/275391691_663725304951596_6054869268884622352_n.jpg?stp=c0.250.642.642a_dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=NyozU1DjDOIAX9aSbdJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB9AhpJvQOoZzNdYjJjdSSiXm0LFCeJ49tWacUaDxRUNg&oe=64DE4EFC&_nc_sid=bc0c2c,True,305370,"JLovers, linkinbio, VirginVoyages",jlo,Jennifer Lopez,Artist,752,250638167,1342
211,2022 Mar 09 04:04:31,https://www.instagram.com/p/Ca3gkQ-LXdF/,"Happy #InternationalWomensDay!!! ✨ Each and every day I am inspired by so many talented, incredible and amazing women. We truly make the world go ‘round. From my inspirations in life to my beautiful family and friends … today and every day is your day... we celebrate and honor you ✨❤️ #LimitlessLadies #WeAreLimitless #Boss @lyndalopez08 @leslieann3626 @egt239 @iamshawnbarton @lacarba @nappytabs @jaeraelive @kaybismee @lorenridinger @leahremini @selenaqofficial @barbrastreisand @theritamoreno",4513,754205,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/275454970_519490929787858_7942780479463342441_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=XAFQvHg0Zc8AX96C5Z4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAmCsmUslvlXi7Qi-SMEKps1Am9C-9isfcUudmRLdnv0g&oe=64E08C06&_nc_sid=bc0c2c,False,758718,"InternationalWomensDay, LimitlessLadies, WeAreLimitless, Boss",jlo,Jennifer Lopez,Artist,752,250638167,1342
212,2022 Mar 07 19:11:18,https://www.instagram.com/p/Caz-Frapcgr/,"When I’m moved by something I just have to share it! 📣 That JLo Glow Serum is my secret sauce for that limitless glow,✨even while 🎥 filming nights for weeks straight on location far away! This serum (my baby) works for all skin types and can seriously revive skin back to SUPERSTAR status 🤩",8310,396706,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/275344557_2778483232453076_3745468485257251926_n.jpg?stp=dst-jpg_e15_s640x640&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=XET4lZHlkncAX80ZJh9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD_gkLHLGUkj2_XVqfMeEKBNUy40VECYi9RIIA49qwCeg&oe=64DE594F&_nc_sid=bc0c2c,True,405016,,jlo,Jennifer Lopez,Artist,752,250638167,1342
